,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
11,a77ebeb51d81cb1c9377cbd7b95f211251a7b7a0,2016,2927408,Salvador,29,BA,16,F,0,2,1,2927408,Salvador,29,BA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2927408,Salvador,29,BA,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,454.5,511,427.8,417.7,EABBEDCCDEBDCBEBDBBDEABCADBECACEBDADBCBBBEADD,ACEAAEACDDDBCCABEECDDBBDCBEDCDBDBACADECCBCEDB,DDDCD99999BACEEBBAECDDCEADEBEBDAECCBEADAEBDBDEBAEA,CCCBCEDBEEABDDCEEBDCDCBEBADEEADEBEBEEBCCDDECD,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,80,60,40,40,0,220,E,D,B,B,4,D,A,C,D,A,B,B,A,B,A,B,A,A,C,A,A,D,B,A,B,A,,,,,,,,5,5,3,5,3,1,5,,A,A,A,A,B,A,A,A,A
12,3fd2a59cde235bdbee9327234c233be731d4337a,2016,5108402,Várzea Grande,51,MT,24,M,0,3,1,5002902,Cassilândia,50,MS,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5101704,Barra do Bugres,51,MT,1,1,1,1,325cfdb12c6ed904e8437396f0897e0b558e2fc4,95d8ca5eb2f48e3c56e26863ad6d18c6060bca68,8e96f88c98d6d1935e42b26f9b3095534a586845,867528592eca782394fd2383a63e97ce76e4ff57,477.1,431.3,550,629.2,BEDCABDAABACAABAEBBDEADECDECBCAACDBEACEABEDEC,ABEBCBACEAEBEEAAABEBDEEDBEABCCEBDCECDDBDDAEAD,99999DCBBABAACCBBEDEAAECDDEACADBAEBABBCADADEACDBBD,CBBEEACCAACBEDDEADCECDDBCBEDCCABBCEBCABBCAAED,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,160,120,120,140,80,620,E,E,B,B,3,E,A,C,C,A,B,B,A,A,A,B,A,A,B,A,A,D,A,B,B,C,F,D,5,3,5,5,5,5,5,1,2,2,5,5,5,C,A,A,A,A,A,A,A,A
13,835c260bb39ccde11349bd91dff9bfbcdbf57a1d,2016,3530607,Mogi das Cruzes,35,SP,17,M,0,2,1,3530607,Mogi das Cruzes,35,SP,2,0,3,1,0,35450868,3530607,Mogi das Cruzes,35,SP,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3530607,Mogi das Cruzes,35,SP,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,8e96f88c98d6d1935e42b26f9b3095534a586845,867528592eca782394fd2383a63e97ce76e4ff57,571.9,606.2,554.5,427,ECEEADABCABEAAADABDCCCACEDBCCABDCBAABAACBADEA,ADEDADAADDBBEACBCCECDACBCCDACBDDCBEBCBDECBDDE,DCABB99999BAAECCBCBCEDACAEEAADEDADEBCBBDBAEADABADB,DCBABBDDBBDCABDCABEACBAAABDCABAEAEEBBBBCBBBBB,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,160,160,160,160,100,740,F,F,E,E,3,I,D,E,B,D,A,D,B,B,B,C,B,B,E,B,B,E,B,B,B,A,,,,,,,,5,5,5,5,5,5,5,,C,A,A,A,B,D,A,A,A
14,5a98953f3507898d6a1a71a3acb0243e6d6091b4,2016,2927408,Salvador,29,BA,19,M,0,2,1,2927408,Salvador,29,BA,2,0,3,1,0,29343410,2927408,Salvador,29,BA,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2927408,Salvador,29,BA,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,E,E,F,B,2,B,A,C,C,A,A,B,B,B,A,A,A,A,C,B,B,D,A,B,B,B,C,E,5,2,5,5,2,5,5,1,5,1,3,5,,C,A,A,B,B,E,A,A,A
15,a9005a5921bddab9465fe727d60b62a8ef3ae67b,2016,3550308,São Paulo,35,SP,32,M,0,1,1,4314407,Pelotas,43,RS,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3550308,São Paulo,35,SP,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,600.9,724.3,643.8,403.5,ADEEBBBADDBEBBBBABDBCBBBCBBEBCBBBBBBBBBBBBBBA,DCEABAAADCBBECAEDCEDDACEEDDACEDDBADBCBDEAECEE,EDEAA99999BEEECDABCBBCCDEADAEDBAEAACEABDABDBABEAAB,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,100,80,120,80,500,F,F,D,D,1,A,A,B,B,A,A,B,A,B,A,B,A,A,A,A,A,B,A,B,B,B,H,E,0,0,5,5,2,5,5,0,0,0,0,5,,C,A,A,A,A,D,A,A,A
16,f554ac112624d9dc4e7eb4658159d5586aafc3ed,2016,5208707,Goiânia,52,GO,27,M,0,3,1,5208707,Goiânia,52,GO,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5208707,Goiânia,52,GO,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,E,F,C,C,3,E,A,C,C,C,A,B,A,B,A,B,A,B,B,A,A,D,A,B,B,C,D,E,5,0,5,5,5,0,5,0,0,0,0,0,0,D,A,A,A,A,A,A,A,B
17,e32786c7223ec9dff740d83e2cb738543902be9a,2016,3136702,Juiz de Fora,31,MG,18,F,0,3,1,3136702,Juiz de Fora,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3136702,Juiz de Fora,31,MG,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,E,E,B,B,3,F,A,B,D,B,A,B,A,B,A,B,A,B,C,B,A,D,B,A,B,A,,,,,,,,4,5,5,5,2,4,5,,A,A,A,A,A,A,A,A,A
18,ff7afba27fbbd57f758096420f3346a7454b6bca,2016,1100205,Porto Velho,11,RO,20,F,0,3,1,1100205,Porto Velho,11,RO,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1100205,Porto Velho,11,RO,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,H,E,F,F,4,B,A,B,E,A,A,B,A,B,B,B,A,A,C,A,A,B,B,A,B,A,,,,,,,,4,5,5,5,5,5,5,,A,A,A,A,A,A,A,A,A
19,00328a555d4147314c269053847e30915cf1be8f,2016,2111201,São José de Ribamar,21,MA,35,F,0,3,1,2111300,São Luís,21,MA,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2111300,São Luís,21,MA,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,H,H,D,D,1,F,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,C,F,E,0,0,5,5,3,5,5,2,5,4,1,5,1,C,A,A,A,A,A,A,B,A
20,e00d6d9d9f3dd2195cebde0eeb0788c92ba968cf,2016,3509601,Campo Limpo Paulista,35,SP,34,F,2,1,1,3550308,São Paulo,35,SP,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3509601,Campo Limpo Paulista,35,SP,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,D,D,F,F,4,F,A,B,C,B,A,B,A,A,A,B,A,A,B,A,B,C,B,B,B,B,I,E,5,5,5,5,5,5,5,5,5,5,5,5,,A,A,A,A,A,A,A,A,A
21,1ad7d7207166ae11511ebac11367e8a6d822b94d,2016,2408003,Mossoró,24,RN,36,F,2,3,1,2408003,Mossoró,24,RN,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2408003,Mossoró,24,RN,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,C,D,C,B,3,E,A,B,C,B,A,B,A,B,A,B,A,A,C,A,B,D,A,B,B,C,K,C,4,5,5,5,5,5,5,4,5,2,2,3,5,A,A,A,B,A,A,A,A,A
22,1bdf9b22e3eb5f56104c3d8f658358c9cfab489f,2016,2507507,João Pessoa,25,PB,18,M,0,3,1,2507507,João Pessoa,25,PB,2,0,3,1,0,25124528,2507507,João Pessoa,25,PB,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA PARAÍBA,25,PB,2507507,João Pessoa,25,PB,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,8e96f88c98d6d1935e42b26f9b3095534a586845,867528592eca782394fd2383a63e97ce76e4ff57,423,486.1,473,449.7,DDAECDDBCACDEAEDADABECDBEBDACACBDEAEDABDABADD,ACCBABACDBCBBBADCCACEDBCEDCDCAAEDBEDAADAAAEBB,99999CBBDECABDCDBEABDBABDABAEBBEABBEEBBEEEDBACBDCD,DCABBADCCEEDCCEDAECBCECCCACECADABBCC*DDAEAAAC,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,120,120,40,520,B,H,D,E,4,D,A,B,C,A,A,B,A,B,A,B,A,A,B,B,A,C,A,B,A,B,D,A,5,5,5,5,5,5,5,5,5,5,3,5,,C,A,A,A,B,E,A,B,A
23,f928b76eb2746401211d31e89c820c4a38372a7f,2016,1302603,Manaus,13,AM,22,F,0,1,1,1302603,Manaus,13,AM,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1302603,Manaus,13,AM,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,B,B,C,B,4,E,A,B,C,A,A,B,B,B,A,A,A,A,B,A,B,E,A,B,B,C,F,D,4,2,5,5,5,5,3,5,5,1,2,2,5,A,A,A,A,A,A,A,A,A
24,0550b686e327566359f1e11210f4a2c0f8fd7471,2016,3534401,Osasco,35,SP,17,F,0,1,1,3551702,Sertãozinho,35,SP,2,0,2,1,0,35010881,3534401,Osasco,35,SP,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3534401,Osasco,35,SP,1,1,1,1,13c66de1e06806125b8e33e8e1e0feb219e7d793,c160b83222d6c25bd763d7f2c3988c92e605fc9a,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,412.7,386.2,478.7,515.1,EBDAECDBBDDEDABECDCADABBDDDCADCECABCACAABAECD,CAACCABAADEABDAEACAEABCBAACC*CBADADCBBCEBAEBD,BBADA99999CBEEACBECADEDCDEEDCEEBDDACEACCDDABBBAABE,CAECABEBACDABBCDAECBCAABDBBCDADEEBCBADAEBACBB,0,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,80,80,120,120,520,C,D,C,B,4,C,A,B,D,A,A,B,B,B,A,B,A,A,B,A,A,D,A,B,A,B,B,C,5,0,5,5,5,5,5,5,5,5,5,5,,A,A,A,A,B,A,A,C,A
25,241a645ce7e5343b359525eec47fbfb35e622a18,2016,5300108,Brasília,53,DF,31,F,0,3,1,2108306,Penalva,21,MA,2,0,3,3,0,53014332,5300108,Brasília,53,DF,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5300108,Brasília,53,DF,1,1,1,1,325cfdb12c6ed904e8437396f0897e0b558e2fc4,95d8ca5eb2f48e3c56e26863ad6d18c6060bca68,b1cdb364c5ea54ff764c05085a9667c4e645303a,078fc8203aa100a6bcb460a4bc12b2594dbd3647,424.8,577.6,558.7,442.1,EBDAACEDACAEECBDDEDDAEDEDAADDEDDDDBEBBAAEEACB,EAEBCCDDCEEBEDCEBDBDECACABABABEBDDEEDDACACEBD,99999ABDBEEADEBCBBAAAEEBADBAADADCBCAECECBECEEDAEEB,AABDBADBCCEBEDEBCCBAEBDCAADEBAEDEBAAADDBACCBE,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,140,120,120,80,580,B,B,A,A,4,B,A,B,A,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B,C,B,E,0,5,5,1,0,5,5,5,5,5,1,1,1,A,A,A,B,B,B,C,C,C
26,b199457d1df9ff65870481c1f8ba529e655979fe,2016,2927408,Salvador,29,BA,24,F,0,3,1,2927408,Salvador,29,BA,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2927408,Salvador,29,BA,1,1,1,1,325cfdb12c6ed904e8437396f0897e0b558e2fc4,95d8ca5eb2f48e3c56e26863ad6d18c6060bca68,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,560.2,620.1,604.2,634.3,BCDDEADCCDDCCCBAEACDCDDDADCBDDECDBAACCCDEECEE,EEEDAADCEABDDBEEAEADCECCDBCAADEEDAEBBDACAAEBD,99999DCBDCEEBBBCAECBBCEEBACAEBBAEAAAAABDBDBBBBBAEB,CAEEDBCEDCBCAAAECBDCDBEDCADDBCCBCDECDECCDCBCA,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,140,140,120,60,580,B,C,B,B,3,C,A,B,C,A,A,B,A,B,A,B,A,A,B,B,B,D,A,A,B,C,F,E,2,0,5,5,5,1,5,3,5,0,5,3,2,B,A,A,B,A,A,A,A,A
27,28e7c928fe70e977413f0a1727c96357fc621d58,2016,4115200,Maringá,41,PR,47,F,1,3,1,2709301,União dos Palmares,27,AL,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - PR,41,PR,4115200,Maringá,41,PR,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,A,A,C,F,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,B,B,B,A,,,,,,,,5,5,5,5,5,5,5,,A,A,A,C,C,A,C,C,A
28,8ef41e09081968e6a56881c4e598a477eb51b289,2016,1302603,Manaus,13,AM,18,M,0,3,1,1302603,Manaus,13,AM,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - AM,13,AM,1302603,Manaus,13,AM,1,1,1,1,b4a02cd8ac876de9246c6991108f06b08276efcb,d336238849755f8c4d1cd790530784e08eecb16a,8e96f88c98d6d1935e42b26f9b3095534a586845,867528592eca782394fd2383a63e97ce76e4ff57,531.1,528.7,561.1,444.1,CDDADAACBBECCAABBADEBEABACABADABBADBAABCBDACC,EDBBBABDCABCADDBEABAACBAABDADAACCBACACAEADEEB,ADADA99999EAACCECCDECDEBAAEBADCDABBBBBECDAEDCABABA,DABDABBEAEBDBDBDABCCEBEACEACADBACADBCCCBBACAB,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,80,80,80,100,40,380,C,E,B,C,6,D,A,B,C,A,A,B,B,B,A,B,A,A,C,B,B,E,A,B,B,B,D,B,5,3,5,5,5,5,5,3,3,3,3,4,,A,A,A,D,B,A,A,B,B
29,aab4989aef88baa9224b5d533d2ecf8748606851,2016,3114204,Carmo do Cajuru,31,MG,22,M,0,1,1,3122306,Divinópolis,31,MG,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3122306,Divinópolis,31,MG,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,D,F,B,D,3,G,A,B,D,A,A,B,A,B,A,A,A,A,B,B,A,D,A,B,B,B,H,C,5,0,5,5,5,5,5,3,5,4,5,5,,A,A,A,A,A,A,A,A,D
